FileIndex	FileNameLog	FileNameSAM	StartValueIndex	FunctionValue	ElapsedTime	ExitFlag	BestX_ 1	BestX_ 2	BestX_ 3	BestX_ 4	BestX_ 5	BestX_ 6	BestX_ 7	BestX_ 8	BestX_ 9	BestX_10	BestX_11	BestX_12	BestX_13	BestX_14	BestX_15	BestX_16	BestX_17	BestX_18	BestX_19	BestX_20	BestX_21	BestX_22	StartX_ 1	StartX_ 2	StartX_ 3	StartX_ 4	StartX_ 5	StartX_ 6	StartX_ 7	StartX_ 8	StartX_ 9	StartX_10	StartX_11	StartX_12	StartX_13	StartX_14	StartX_15	StartX_16	StartX_17	StartX_18	StartX_19	StartX_20	StartX_21	StartX_22
1	finalLog_goTrials_model352_startVal001_started2016-05-27-T140215	SAM_goTrials_model352_startVal001_exit1_started2016-05-27-T140215	1	248.805722691258	01:48:32.14	1	45.1079011265623	90.013652785749	0.22545042885826	0.206603100634936	0.199434405533338	0.178654019482861	0.174906100205372	0.15269924617378	0.059814799339676	0.0797403610180204	0.0763820561567176	0.104396926432314	0.105715416986119	0.128337171332781	0.0345798613801281	63.3747045324277	0	1	-4.7032263507836e-06	0	0	0	45.5204223145588	88.7063749886065	0.22405766481905	0.212857043923198	0.196532128190355	0.185095228107495	0.171322942395958	0.158983793081112	0.0577216801562364	0.0801183667080827	0.0741683303095974	0.10183944295848	0.109347441730628	0.123678575469413	0.0334873837841018	59.7416884400423	0	1	-3.91354096117204e-05	0	0	0
10	finalLog_goTrials_model352_startVal010_started2016-05-27-T141835	SAM_goTrials_model352_startVal010_exit1_started2016-05-27-T141835	10	348.849407445084	02:38:36.21	1	28.458697662753	87.5413041978105	0.222511577523732	0.201697901508387	0.201021550523325	0.17222966673193	0.177444919021541	0.156204034800813	0.0441522408949804	0.0867471873093076	0.0797733665528778	0.107919739588669	0.105148696492899	0.13471332354282	0.0451573672100189	0.254184358632511	0	1	-2.93781585358321e-06	0	0	0	40.5063098152874	95.5088118689164	0.101239013352873	0.184075154625708	0.208848366874094	0.0809520023115783	0.170669959116789	0.147804034190334	0.0423026743294207	0.109848002609841	0.0262340886617527	0.0360763689856462	0.0183427071194155	0.138095768119306	0.0465342887936623	0.15539634021177	0	1	-0.000511753744389326	0	0	0
2	finalLog_goTrials_model352_startVal002_started2016-05-27-T140217	SAM_goTrials_model352_startVal002_exit1_started2016-05-27-T140217	2	350.283914462392	03:04:33.44	1	65.9288281693371	115.603577776904	0.305783306640429	0.273979356025362	0.271273651508163	0.247614715837202	0.240879776964754	0.201121192593234	0.0467675535409893	0.111316956743414	0.0516785056515031	0.124641663917831	0.137202475828265	0.167204084702917	0.0648610797237287	118.283571444746	0	1	-5.22912043414078e-08	0	0	0	91.8743095764635	106.024316852291	0.239882307752686	0.2504088015687	0.253968835856536	0.312133728620851	0.0494989397403792	0.0517845592136104	0.10932642696593	0.13969325295473	0.0785915271902579	0.0159020777914469	0.00432183982132257	0.147507928393226	0.0411496167036708	111.604043684259	0	1	-0.000137637936302185	0	0	0
5	finalLog_goTrials_model352_startVal005_started2016-05-27-T140213	SAM_goTrials_model352_startVal005_exit1_started2016-05-27-T140213	5	393.114347785226	02:59:01.86	1	43.4055601532256	77.9650167666401	0.208665308635236	0.198665947932611	0.187449609428324	0.172704518646937	0.15996726228412	0.140237866204683	0.108078793407708	0.0526852858076419	0.0806747782093874	0.0978374838085483	0.104179021204347	0.125240119750836	0.0148487102046153	102.401814314786	0	1	-0.000285554940992137	0	0	0	35.7351911346085	78.2349745873786	0.264730408722005	0.109023772014082	0.124162159492557	0.19106666837264	0.113083631863751	0.207374075847016	0.101504332008323	0.0293876702743635	0.140867455537207	0.128608485399549	0.0531299065647416	0.201973876947743	0.0153718497463574	101.269900973753	0	1	-0.000609576474499059	0	0	0
7	finalLog_goTrials_model352_startVal007_started2016-05-27-T141133	SAM_goTrials_model352_startVal007_exit1_started2016-05-27-T141133	7	417.352148957882	03:03:54.57	1	95.9138434224001	143.993367921808	0.317124365943818	0.293091908147166	0.274336035210242	0.254247321248446	0.245663621819315	0.214439406914497	0.060512707602949	0.125913477857699	0.0954906577040266	0.137963064549523	0.133252325447129	0.182335664838023	0.0379906786468954	60.5828589051091	0	1	-1.04471468468361e-05	0	0	0	94.3594096864088	116.138066222641	0.369881320979307	0.386995324269591	0.348383058768102	0.221006169778904	0.271175143269085	0.172523622481545	0.114097299578661	0.129252160130254	0.0677724707232596	0.053705978073622	0.197036043350067	0.117936142566311	0.0371971235594883	42.47866487622	0	1	-0.00037183902646821	0	0	0
9	finalLog_goTrials_model352_startVal009_started2016-05-27-T141036	SAM_goTrials_model352_startVal009_exit1_started2016-05-27-T141036	9	477.292882187473	02:27:24.89	1	67.6422057432694	124.803645579497	0.299044896806765	0.265318405728762	0.271942988452089	0.23623422720735	0.24205557886348	0.201200119481965	0.020550441347342	0.129968782160323	0.00469325866636261	0.132478995380937	0.125970541989904	0.171000560250623	0.0614296106754801	45.3071176242533	0	1	-7.03651186622061e-06	0	0	0	93.8765282652904	151.508462400021	0.42625081252582	0.128827338607798	0.332655938425367	0.146898487189531	0.177827214701301	0.288858431657985	0.00762152769149646	0.122422680066226	0.104764789500612	0.029576876665763	0.170214496640571	0.0113185063203658	0.0641482550852815	30.0513693568255	0	1	-0.000107806815444163	0	0	0
4	finalLog_goTrials_model352_startVal004_started2016-05-27-T140217	SAM_goTrials_model352_startVal004_exit1_started2016-05-27-T140217	4	478.982403690414	02:45:31.35	1	23.4009878830898	77.4571767455916	0.238004240111256	0.222651367064903	0.216061543848979	0.179073591271353	0.199595478057572	0.15716969220872	0.0981129423788609	0.0371517475051321	0.0701808884885464	0.0935290330393392	0.0887475328961502	0.132109989508705	0.0669150799801356	110.535980423327	0	1	-1.80363557761645e-06	0	0	0	71.7825744222864	81.8431026143706	0.254635399722413	0.255257179391624	0.144666287848566	0.0800287947401746	0.0257575771448305	0.0646406635053911	0.10226775623185	0.111309126832267	0.117198710111186	0.0526799316583867	0.186208621878064	0.0148380416096679	0.0597172141669348	81.8952454925918	0	1	-1.22622991901179e-05	0	0	0
3	finalLog_goTrials_model352_startVal003_started2016-05-27-T140829	SAM_goTrials_model352_startVal003_exit1_started2016-05-27-T140829	3	490.252383308675	02:27:07.50	1	73.5821754731097	110.901600716014	0.258996983557917	0.236681055930494	0.22203746133962	0.206780101291618	0.196934514342098	0.173800362378748	0.075053426229021	0.0817930779127681	0.0820083051830012	0.0960768121509019	0.113440645631732	0.14520731753061	0.0105104175188841	102.803390583299	0	1	-5.37754502923093e-06	0	0	0	94.0672130768674	115.74885485299	0.172761132967706	0.252776853027283	0.0352868067013048	0.15368519371501	0.206875682912606	0.213720052567536	0.0767284316358519	0.152407238840938	0.111796999378643	0.102381707505678	0.179468257642748	0.0249457353798516	0.027804285564072	69.0653252728663	0	1	-2.77670777845424e-06	0	0	0
8	finalLog_goTrials_model352_startVal008_started2016-05-27-T141002	SAM_goTrials_model352_startVal008_exit1_started2016-05-27-T141002	8	638.249427264149	02:38:09.74	1	53.1913003165771	110.100076620171	0.307513747337917	0.283942201337285	0.281134272666209	0.24296602584244	0.244112044230191	0.228587216896642	0.0992450231290766	0.0266619410661881	0.138983818507569	0.148457402714379	0.172676072766984	0.212637121122984	0.06626704037403	37.2316596070028	0	1	-0.000532357372770374	0	0	0	48.8478107181489	130.314307320931	0.323274885265232	0.291801311690657	0.256748780757184	0.344052317123634	0.291736720169575	0.307838906503833	0.106279452124409	0.0649650342100769	0.110681089927989	0.0183616349409572	0.191163254261769	0.241094059817553	0.0533405671629139	14.0357526733952	0	1	-0.000672136328448111	0	0	0
6	finalLog_goTrials_model352_startVal006_started2016-05-27-T140256	SAM_goTrials_model352_startVal006_exit1_started2016-05-27-T140256	6	1238.96625648808	02:07:04.87	1	66.588039610952	110.969548519112	0.323775589460987	0.294980774813883	0.288476091410582	0.24830572324238	0.243161696907041	0.207246442981986	0.0623140820584384	0.0629449835292274	0.00165728904646138	0.116310454913341	0.172502939167056	0.245726679054279	0.0633816450493001	106.438393367626	0	1	-0.000473083255204697	0	0	0	66.776181095836	120.075827987883	0.220115902805501	0.275234643181813	0.387545149058749	0.29039272459365	0.202568730025277	0.28078809503845	0.0780821672914592	0.017639414920386	0.00724208997453153	0.103708889049318	0.182940625719371	0.245304087910286	0.0527510542040782	103.294928772429	0	1	-0.000967640340239059	0	0	0
